State,District,Year,composite_yield_kg_ha,rolling_mean_yield,yield_ratio,flooded_area_pct,damage_label,damage_label_name
Telangana,Nalgonda,2017,1612.718,1297.9764,1.242486381108316,0,0,Healthy
Telangana,Nizamabad,2016,2294.2479999999996,2425.7416,0.945792412514177,0,0,Healthy
Telangana,Nizamabad,2017,2563.4379999999996,2417.9403999999995,1.0601741879162945,0,0,Healthy
Telangana,Warangal,2016,2386.512,1796.3504,1.3285336758351822,0,0,Healthy
Telangana,Warangal,2017,2565.014,1985.0828000000001,1.2921445896362609,0,0,Healthy
Uttar Pradesh,Agra,2016,2534.732,2408.1575999999995,1.0525606795834295,0,0,Healthy
Uttar Pradesh,Agra,2017,2547.448,2421.8792,1.0518476726667458,0,0,Healthy
Uttar Pradesh,Aligarh,2016,2376.1099999999997,2081.5052,1.141534501090845,0,0,Healthy
Uttar Pradesh,Aligarh,2017,2539.0979999999995,2166.584,1.1719360984849883,0,0,Healthy
Uttar Pradesh,Allahabad,2016,1862.062,1631.2468000000001,1.1414961856170383,0,0,Healthy
Uttar Pradesh,Allahabad,2017,2076.556,1639.3052,1.2667293436268,0,0,Healthy
Uttar Pradesh,Azamgarh,2016,2058.656,1872.5260000000003,1.099400488965173,0,0,Healthy
Uttar Pradesh,Azamgarh,2017,2169.006,1904.0852,1.1391328497275226,0,0,Healthy
Uttar Pradesh,Bahraich,2016,1964.2239999999997,1836.0207999999998,1.0698266599158353,0,0,Healthy
Uttar Pradesh,Bahraich,2017,2195.8320000000003,1852.4476,1.1853679423914611,0,0,Healthy
Uttar Pradesh,Ballia,2016,2078.648,1882.6080000000002,1.104132140095017,0,0,Healthy
Uttar Pradesh,Ballia,2017,2261.8839999999996,1895.0716,1.193561235364405,0,0,Healthy
Uttar Pradesh,Banda,2016,1660.2779999999998,1530.7116,1.0846445535527396,0,0,Healthy
Uttar Pradesh,Banda,2017,1785.65,1596.3392,1.118590585259073,0,0,Healthy
Uttar Pradesh,Barabanki,2016,1822.684,1777.6644000000001,1.0253251401108106,0,0,Healthy
Uttar Pradesh,Barabanki,2017,2291.214,1732.5351999999998,1.3224631741969803,0,0,Healthy
Uttar Pradesh,Bareilly,2016,2064.028,1878.7812,1.0985994537309614,0,0,Healthy
Uttar Pradesh,Bareilly,2017,2198.96,1891.2248,1.1627174093740733,0,0,Healthy
Uttar Pradesh,Basti,2016,1678.2059999999997,1760.9804,0.9529952746776738,0,0,Healthy
Uttar Pradesh,Basti,2017,1863.922,1718.9152,1.084359484400394,0,0,Healthy
Uttar Pradesh,Bijnor,2016,1621.8,1374.6856,1.1797606667299054,0,0,Healthy
Uttar Pradesh,Bijnor,2017,1826.2040000000002,1475.0852,1.2380328946422892,0,0,Healthy
Uttar Pradesh,Budaun,2016,2093.208,1916.3131999999998,1.0923099626929462,0,0,Healthy
Uttar Pradesh,Budaun,2017,2112.734,1931.6508000000001,1.0937453084170285,0,0,Healthy
Uttar Pradesh,Buland Shahar,2016,2342.8059999999996,2335.5548000000003,1.0031047012898173,0,0,Healthy
Uttar Pradesh,Buland Shahar,2017,2561.172,2341.5852,1.0937769849245715,0,0,Healthy
Uttar Pradesh,Deoria,2016,2211.552,2052.352,1.077569539728078,0,0,Healthy
Uttar Pradesh,Deoria,2017,2427.3840000000005,2082.8232,1.1654296917760474,0,0,Healthy
Uttar Pradesh,Etah,2016,2382.6639999999998,2408.5424,0.9892555763186897,0,0,Healthy
Uttar Pradesh,Etah,2017,2468.3959999999997,2395.732,1.0303306045918323,0,0,Healthy
Uttar Pradesh,Etawah,2016,2608.236,2397.6072,1.0878495860372792,0,0,Healthy
Uttar Pradesh,Etawah,2017,2692.6279999999997,2448.4576,1.0997241692075859,0,0,Healthy
Uttar Pradesh,Faizabad,2016,1886.03,1715.1696,1.0996172040362655,0,0,Healthy
Uttar Pradesh,Faizabad,2017,2307.112,1696.9743999999998,1.3595443749770182,0,0,Healthy
Uttar Pradesh,Farrukhabad,2016,2363.596,2152.0712,1.098288941369598,0,0,Healthy
Uttar Pradesh,Farrukhabad,2017,2786.618,2160.8876000000005,1.2895710077655123,0,0,Healthy
Uttar Pradesh,Fatehpur,2016,1938.006,1719.2,1.127271986970684,0,0,Healthy
Uttar Pradesh,Fatehpur,2017,2158.1400000000003,1728.2372,1.2487521967470672,0,0,Healthy
Uttar Pradesh,Ghazipur,2016,1571.08,1851.4208000000003,0.8485807224376002,0,3,Partial
Uttar Pradesh,Ghazipur,2017,1936.7220000000002,1791.2916,1.081187451557301,0,0,Healthy
Uttar Pradesh,Gonda,2016,1498.99,1212.222,1.2365639297092448,0,0,Healthy
